rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp,start_time_pt,date,model
7,265810,2025-12-01T20:00:00.000Z,Vallecano vs Valencia,Vallecano ML,-105,2,85,Pricing Anomaly: Vallecano ML (-105) is cheaper than the spread (-115).,1-0,0,1,0,0,0,0,-105,310,235.0,2.5,108,-139.0,-0.5,-115,0.5,-125,2025-11-29 21:24:24-08:00,2025-12-01 12:00:00-08:00,2025-12-01,gary
8,265823,2025-11-30T14:00:00.000Z,Pisa vs Inter,Inter -1.5,-120,2,83,Inter is a massive favorite (-340 ML). The -1.5 spread at -120 is the standard play for a mismatch of this caliber.,0-3,0,0,1,0,0,0,850,-340,450.0,2.5,-138,110.0,1.5,-115,-1.5,-120,2025-11-29 21:24:24-08:00,2025-11-30 06:00:00-08:00,2025-11-30,gary
9,265973,2025-12-02T20:15:00.000Z,Newcastle vs Tottenham,Newcastle ML,-143,2,80,Pricing Anomaly: Newcastle ML (-143) offers a 9-cent discount over the spread (-152).,2-1,0,1,0,0,0,0,-143,350,300.0,2.5,-140,110.0,-0.5,-152,0.5,115,2025-11-29 21:24:24-08:00,2025-12-02 12:15:00-08:00,2025-12-02,gary
10,265812,2025-11-30T20:00:00.000Z,Girona vs Real Madrid,Real Madrid -1.5,110,1,78,"In this matchup, Madrid is dominant (-220 ML). Getting the -1.5 spread at plus money (+110) is excellent value.",0-3,0,0,1,0,0,0,525,-220,390.0,3.5,-100,-130.0,1.5,-152,-1.5,110,2025-11-29 21:24:24-08:00,2025-11-30 12:00:00-08:00,2025-11-30,gary
1,265833,2025-11-30T19:45:00.000Z,Lyon vs Nantes,Lyon -1.5,110,3,94,Best +money -1.5 home favorite on the board,3-0,1,0,0,0,0,0,-238,600,375.0,2.5,-150,117.0,-1.5,110,1.5,-155,2025-11-30 10:00:00+00:00,2025-11-30 11:45:00-08:00,2025-11-30,grover
2,265616,2025-11-30T14:05:00.000Z,Aston Villa vs Wolverhampton,Aston Villa -1.5,135,3,93,Still +135 on -1.5 at home - huge value,3-1,1,0,0,0,0,0,-200,525,335.0,2.5,-119,-105.0,-1.5,135,1.5,-182,2025-11-30 10:00:00+00:00,2025-11-30 06:05:00-08:00,2025-11-30,grover
3,265817,2025-12-01T19:45:00.000Z,Bologna vs Cremonese,Bologna -1.5,125,3,91,Clear +money -1.5 vs very weak opponent,3-0,1,0,0,0,0,0,-220,640,320.0,2.5,106,-130.0,-1.5,125,1.5,-175,2025-11-30 10:00:00+00:00,2025-12-01 11:45:00-08:00,2025-12-01,grover
4,265813,2025-11-30T17:30:00.000Z,Celta Vigo vs Espanyol,Celta Vigo -0.5,105,3,89,Line dropped to -0.5 at +105 - massive value,2-0,1,0,0,0,0,0,105,270,240.0,2.5,-114,-111.0,-0.5,-105,0.5,-135,2025-11-30 10:00:00+00:00,2025-11-30 09:30:00-08:00,2025-11-30,grover
5,265622,2025-11-30T18:30:00.000Z,Freiburg vs Mainz,Freiburg -0.5,-114,2,87,Home -0.5 at essentially pick'em price,2-0,1,0,0,0,0,0,-114,310,250.0,2.5,-105,-123.0,-0.5,-120,0.5,-118,2025-11-30 10:00:00+00:00,2025-11-30 10:30:00-08:00,2025-11-30,grover
6,265816,2025-11-30T17:00:00.000Z,Atalanta vs Fiorentina,Atalanta -0.5,-145,2,85,Atalanta dominant at home,2-1,1,0,0,0,0,0,-145,400,285.0,2.5,-119,-106.0,-0.5,-152,0.5,115,2025-11-30 10:00:00+00:00,2025-11-30 09:00:00-08:00,2025-11-30,grover
7,265828,2025-11-30T14:00:00.000Z,Strasbourg vs Brest,Strasbourg -0.5,-125,2,83,Home favorite at playable juice,1-0,1,0,0,0,0,0,-125,330,280.0,2.5,-147,114.0,-0.5,-140,0.5,-102,2025-11-30 10:00:00+00:00,2025-11-30 06:00:00-08:00,2025-11-30,grover
8,265827,2025-11-30T16:15:00.000Z,Lorient vs Nice,Lorient -0.5,130,2,82,Home -0.5 at +130 - huge overlay,2-1,1,0,0,0,0,0,145,190,230.0,2.5,-115,-110.0,-0.5,130,0.5,-185,2025-11-30 10:00:00+00:00,2025-11-30 08:15:00-08:00,2025-11-30,grover
9,265973,2025-12-02T20:15:00.000Z,Newcastle vs Tottenham,Newcastle -0.5,-143,1,79,"Newcastle red-hot, line hasn't moved enough",2-1,1,0,0,0,0,0,-143,350,300.0,2.5,-140,110.0,-0.5,-152,0.5,115,2025-11-30 10:00:00+00:00,2025-12-02 12:15:00-08:00,2025-12-02,grover
10,265824,2025-11-30T19:45:00.000Z,Roma vs Napoli,Roma -0.5,145,1,77,Roma reduced to -0.5 at +145 - excellent value,2-1,1,0,0,0,0,0,158,210,187.0,2.5,151,-198.0,-0.5,145,0.5,-200,2025-11-30 10:00:00+00:00,2025-11-30 11:45:00-08:00,2025-11-30,grover
1,263435,2025-11-22T12:30:00.000Z,Burnley vs Chelsea,Chelsea -1.5,125,3,92,Chelsea heavily favored (-200 ML) away at Burnley. 98% of tickets and money on Chelsea. Strong form makes covering -1.5 very likely.,0-3,0,0,1,0,0,0,550,-200,350.0,2.5,-129,101.0,1.5,-182,-1.5,125,2025-11-20 19:00:00+00:00,2025-11-22 04:30:00-08:00,2025-11-22,claude
2,263515,2025-11-22T20:05:00.000Z,PSG vs Le Havre,PSG -2.5,134,3,90,PSG massive favorites (-550 ML) at home. 100% of tickets/money on PSG. Should dominate inferior opposition.,4-0,1,0,0,0,0,0,-550,1350,650.0,3.5,112,-154.0,-2.5,134,2.5,-172,2025-11-20 19:00:00+00:00,2025-11-22 12:05:00-08:00,2025-11-22,claude
3,263447,2025-11-22T14:30:00.000Z,Bayern vs Freiburg,Bayern -2.5,120,3,90,Bayern overwhelming favorites (-537 ML) at home. 100% tickets/money backing them. Elite attack should cover spread easily.,4-1,1,0,0,0,0,0,-537,1225,650.0,3.5,-113,-114.0,-2.5,120,2.5,-175,2025-11-20 19:00:00+00:00,2025-11-22 06:30:00-08:00,2025-11-22,claude
4,263432,2025-11-22T15:00:00.000Z,Liverpool vs Nottingham,Liverpool -1.5,105,2,88,Liverpool strong favorites (-235 ML) at Anfield. 98% backing across board. Home dominance expected.,3-1,1,0,0,0,0,0,-235,600,385.0,3.5,130,-172.0,-1.5,105,1.5,-145,2025-11-20 19:00:00+00:00,2025-11-22 07:00:00-08:00,2025-11-22,claude
5,263498,2025-11-22T15:15:00.000Z,Barcelona vs Athletic,Barcelona -1.5,108,2,87,Barcelona heavy favorites (-238 ML) at home. Nearly unanimous backing (99-100%). Should control match.,3-0,1,0,0,0,0,0,-238,570,400.0,3.5,128,-163.0,-1.5,108,1.5,-152,2025-11-20 19:00:00+00:00,2025-11-22 07:15:00-08:00,2025-11-22,claude
6,263495,2025-11-22T20:00:00.000Z,Villarreal vs Mallorca,Villarreal -1.5,115,2,85,Villarreal strong favorites (-226 ML) at home. 99% consensus support. Quality gap significant.,2-0,1,0,0,0,0,0,-226,580,375.0,2.5,-153,119.0,-1.5,115,1.5,-165,2025-11-20 19:00:00+00:00,2025-11-22 12:00:00-08:00,2025-11-22,claude
7,263430,2025-11-22T17:30:00.000Z,Newcastle vs Man City,Man City -0.5,-110,2,83,Man City slight favorites (-103 ML) away. 95-97% backing City. Quality advantage in tight match.,1-2,0,0,1,0,0,0,260,-103,280.0,2.5,-151,115.0,0.5,-130,-0.5,-110,2025-11-20 19:00:00+00:00,2025-11-22 09:30:00-08:00,2025-11-22,claude
8,263438,2025-11-22T15:00:00.000Z,Bournemouth vs West Ham,Bournemouth -0.5,-175,2,82,Bournemouth solid favorites (-160 ML) at home. 83-91% backing. Home advantage key.,2-1,1,0,0,0,0,0,-160,400,310.0,2.5,-157,121.0,-0.5,-175,0.5,125,2025-11-20 19:00:00+00:00,2025-11-22 07:00:00-08:00,2025-11-22,claude
9,263429,2025-11-22T15:00:00.000Z,Wolverhampton vs Crystal Palace,Crystal Palace -0.5,-110,1,78,Crystal Palace favorites (-102 ML) away. 93% consensus backing. Form trending right direction.,1-2,0,0,1,0,0,0,280,-102,255.0,2.5,102,-125.0,0.5,-130,-0.5,-110,2025-11-20 19:00:00+00:00,2025-11-22 07:00:00-08:00,2025-11-22,claude
10,263446,2025-11-22T14:30:00.000Z,Dortmund vs Stuttgart,Dortmund -0.5,-143,1,76,Dortmund favorites (-133 ML) at home. 89-96% backing. Home fortress advantage.,2-1,1,0,0,0,0,0,-133,310,310.0,3.5,122,-163.0,-0.5,-143,0.5,-105,2025-11-20 19:00:00+00:00,2025-11-22 06:30:00-08:00,2025-11-22,claude
11,263514,2025-11-22T19:45:00.000Z,Napoli vs Atalanta,Napoli -0.5,110,1,74,Napoli slight favorites (+120 ML) at home. 91-94% heavy backing. Close match but home edge.,2-1,1,0,0,0,0,0,120,240,222.0,2.5,106,-136.0,-0.5,110,0.5,-155,2025-11-20 19:00:00+00:00,2025-11-22 11:45:00-08:00,2025-11-22,claude
12,263523,2025-11-22T16:00:00.000Z,Lens vs Strasbourg,Lens -0.5,-105,1,72,Lens favorites (+105 ML) at home. 78-86% backing. Should edge tight contest.,1-0,1,0,0,0,0,0,105,250,275.0,2.5,-160,125.0,-0.5,-105,0.5,-135,2025-11-20 19:00:00+00:00,2025-11-22 08:00:00-08:00,2025-11-22,claude
1,263445,2025-11-21T19:30:00.000Z,Mainz vs HOFF,Under 2.5,130,3,91,Strong under trend with 90-91% of tickets/money backing under. Defensive matchup expected.,1-0,0,0,0,0,0,1,150,170,260.0,2.5,-167,130.0,-0.5,130,0.5,-190,2025-11-21 19:00:00+00:00,2025-11-21 11:30:00-08:00,2025-11-21,claude
2,263516,2025-11-21T19:45:00.000Z,Nice vs Marseille,Marseille -0.5,-115,3,90,Marseille heavily backed with 90% tickets and 83% money. Away favorite with quality edge.,1-2,0,0,1,0,0,0,266,-102,270.0,2.5,-147,115.0,0.5,-125,-0.5,-115,2025-11-21 19:00:00+00:00,2025-11-21 11:45:00-08:00,2025-11-21,claude
3,263496,2025-11-21T20:00:00.000Z,Valencia vs Levante,Valencia -0.5,-102,3,92,Strong home favorite with 88% tickets and 68% money. Clear quality advantage at home.,2-0,1,0,0,0,0,0,105,255,240.0,2.5,-110,-115.0,-0.5,-102,0.5,-135,2025-11-21 19:00:00+00:00,2025-11-21 12:00:00-08:00,2025-11-21,claude
4,263504,2025-11-22T13:00:00.000Z,Alaves vs Celta Vigo,Under 2.5,-168,2,88,Heavy under backing at 87-88% tickets/money. Defensive game expected.,1-1,0,0,0,0,0,1,155,200,207.0,2.5,130,-168.0,-0.5,135,0.5,-200,2025-11-21 19:00:00+00:00,2025-11-22 05:00:00-08:00,2025-11-22,claude
5,263512,2025-11-22T14:00:00.000Z,Udinese vs Bologna,Bologna -0.5,-105,2,86,Bologna backed by 86% tickets and 79% money as away favorite. Strong road form.,0-1,0,0,1,0,0,0,280,105,220.0,2.5,125,-163.0,0.5,-135,-0.5,-105,2025-11-21 19:00:00+00:00,2025-11-22 06:00:00-08:00,2025-11-22,claude
6,263442,2025-11-22T14:30:00.000Z,Augsburg vs HSV,Augsburg -0.5,115,2,85,Home favorite with 76-81% backing. Home advantage key in tight matchup.,1-0,1,0,0,0,0,0,130,195,255.0,2.5,-146,115.0,-0.5,115,0.5,-165,2025-11-21 19:00:00+00:00,2025-11-22 06:30:00-08:00,2025-11-22,claude
7,263436,2025-11-22T15:00:00.000Z,Albion vs Brentford,Albion -0.5,-118,2,83,Home slight favorite with 66-80% backing. Should edge at home.,1-0,1,0,0,0,0,0,-108,285,270.0,2.5,-150,111.0,-0.5,-118,0.5,-120,2025-11-21 19:00:00+00:00,2025-11-22 07:00:00-08:00,2025-11-22,claude
1,263437,2025-11-23T16:30:00.000Z,Arsenal vs Tottenham,Arsenal -1.5,115,3,92,Arsenal severely weakened by key injuries but Spurs face even worse crisis with 9+ players injured. Arsenal unbeaten in 26 of last 32 home derbies scoring 2+ in last 8 home meetings. Despite Arsenal issues quality edge remains decisive.,2-0,1,0,0,0,0,0,-225,650,350.0,2.5,-110,-115.0,-1.5,115,1.5,-165,2025-11-23 20:00:00+00:00,2025-11-23 08:30:00-08:00,2025-11-23,claude
2,265703,2025-11-25T20:00:00.000Z,Man City vs Leverkusen,Man City -1.5,-165,3,90,City are massive favorites with elite home form. Leverkusen traveling to Etihad where City dominate. Historical success with heavy favorites has been strong. City need statement win after Newcastle loss.,3-1,1,0,0,0,0,0,-450,1000,550.0,3.5,-110,-115.0,-1.5,-165,1.5,128,2025-11-23 20:00:00+00:00,2025-11-25 12:00:00-08:00,2025-11-25,claude
3,263502,2025-11-23T20:00:00.000Z,Elche vs Real Madrid,Real Madrid -1.5,-105,3,88,Massive talent gap with Real Madrid facing Segunda division side. Cup tie but Madrid bench stronger than Elche starters. Clean line at near even money is excellent value.,0-3,0,0,1,0,0,0,575,-250,425.0,3.5,113,-149.0,1.5,-130,-1.5,-105,2025-11-23 20:00:00+00:00,2025-11-23 12:00:00-08:00,2025-11-23,claude
4,263508,2025-11-23T19:45:00.000Z,Inter vs Milan,Under 2.5,-131,2,85,Derby della Madonnina historically tight and tactical. Milan unbeaten in 10 but drawing frequently. Inter top defensively lately with consecutive home clean sheets. Both coaches conservative in big games.,1-1,0,0,0,0,0,1,106,280,225.0,2.5,-100,-131.0,-0.5,-105,0.5,-135,2025-11-23 20:00:00+00:00,2025-11-23 11:45:00-08:00,2025-11-23,claude
5,263518,2025-11-23T19:45:00.000Z,Lille vs Paris FC,Lille -0.5,-175,2,83,Lille heavily favored at home. Paris FC from Ligue 2 represents significant quality gap. 97% of bets and 95% of money on Lille shows sharp consensus.,2-0,1,0,0,0,0,0,-155,400,310.0,2.5,-147,111.0,-0.5,-175,0.5,120,2025-11-23 20:00:00+00:00,2025-11-23 11:45:00-08:00,2025-11-23,claude
6,265699,2025-11-25T17:45:00.000Z,Galatasaray vs Union Saint-Gilloise,Galatasaray -0.5,-185,2,82,Dominant home side with 98% of tickets and money backing Galatasaray shows unprecedented sharp consensus. Turkish powerhouse vs Belgian side in European competition.,2-0,1,0,0,0,0,0,-172,410,350.0,3.5,126,-173.0,-0.5,-185,0.5,130,2025-11-23 20:00:00+00:00,2025-11-25 09:45:00-08:00,2025-11-25,claude
7,272227,2025-11-24T20:00:00.000Z,Man U vs Everton,Man U -0.5,-150,2,80,United at Old Trafford as solid favorites. 95% of bets and 93% of money on United. Everton struggling and United need bounce-back performance at home.,2-1,1,0,0,0,0,0,-135,360,280.0,2.5,-140,110.0,-0.5,-150,0.5,105,2025-11-23 20:00:00+00:00,2025-11-24 12:00:00-08:00,2025-11-24,claude
8,263509,2025-11-23T17:00:00.000Z,Lazio vs Lecce,Lazio -0.5,-145,2,79,Lazio strong at home with good Europa form. 97% of tickets on Lazio shows sharp action. Lecce bottom-half side traveling to Rome with clear quality edge.,2-0,1,0,0,0,0,0,-135,433,240.0,2.5,133,-172.0,-0.5,-145,0.5,105,2025-11-23 20:00:00+00:00,2025-11-23 09:00:00-08:00,2025-11-23,claude
9,265706,2025-11-25T20:00:00.000Z,Dortmund vs Villarreal,Under 2.5,110,1,76,Champions League knockout intensity with both tactically astute coaches. 96% of money on under shows sharp lean. Dortmund solid defensively at home in European matches.,1-1,0,0,0,0,0,1,-127,333,280.0,2.5,-145,110.0,-0.5,-143,0.5,-105,2025-11-23 20:00:00+00:00,2025-11-25 12:00:00-08:00,2025-11-25,claude
10,265705,2025-11-25T20:00:00.000Z,Chelsea vs Barcelona,Chelsea -0.5,115,1,74,Chelsea home in Womens Champions League. Only 26% on Chelsea ML but line holds suggesting sharp money. Plus odds on home favorite indicates value opportunity.,2-1,1,0,0,0,0,0,125,175,290.0,3.5,-100,-126.0,-0.5,115,0.5,-165,2025-11-23 20:00:00+00:00,2025-11-25 12:00:00-08:00,2025-11-25,claude
11,265700,2025-11-25T20:00:00.000Z,Napoli vs Qarabag,Napoli -1.5,-130,1,72,Napoli massive favorites hosting Azerbaijan side. 97% tickets and 87% money on Napoli. Should dominate weaker opponent at home in European competition.,3-0,1,0,0,0,0,0,-350,875,475.0,3.0,-115,-106.0,-1.5,-130,1.5,-107,2025-11-23 20:00:00+00:00,2025-11-25 12:00:00-08:00,2025-11-25,claude
1,265703,2025-11-25T20:00:00.000Z,Man City vs Leverkusen,Man City -1.5,-165,3,92,City massive favorites at home with 98% of bets on City. Historical success with heavy home favorites continues to prove profitable. City need statement European performance.,3-1,1,0,0,0,0,0,-450,1100,550.0,3.5,-110,-114.0,-1.5,-165,1.5,130,2025-11-24 20:00:00+00:00,2025-11-25 12:00:00-08:00,2025-11-25,claude
2,265712,2025-11-26T20:00:00.000Z,Liverpool vs PSV,Liverpool -1.5,-135,3,90,Liverpool dominant at Anfield with 98% tickets and 95% money on Liverpool. PSV weaker opposition traveling to fortress Anfield. Clean line movement toward Liverpool.,3-0,1,0,0,0,0,0,-325,725,500.0,3.5,-122,-106.0,-1.5,-135,1.5,-105,2025-11-24 20:00:00+00:00,2025-11-26 12:00:00-08:00,2025-11-26,claude
3,265710,2025-11-26T20:00:00.000Z,PSG vs Tottenham,PSG -1.5,105,3,88,PSG strong favorites at home with Spurs injury crisis continuing. 98% backing PSG. Plus odds on heavy favorite spread is excellent value opportunity.,3-1,1,0,0,0,0,0,-255,700,400.0,3.5,120,-157.0,-1.5,105,1.5,-133,2025-11-24 20:00:00+00:00,2025-11-26 12:00:00-08:00,2025-11-26,claude
4,265906,2025-11-27T17:45:00.000Z,Aston Villa vs Young Boys,Aston Villa -1.5,-168,2,86,Villa massive favorites hosting Swiss side. 100% of tickets on Villa shows unprecedented consensus. Quality gap enormous in European competition.,3-0,1,0,0,0,0,0,-500,1150,600.0,3.5,-100,-129.0,-1.5,-168,1.5,130,2025-11-24 20:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,claude
5,265699,2025-11-25T17:45:00.000Z,Galatasaray vs Union Saint-Gilloise,Under 3.5,-173,2,84,94% of money on under shows sharp action. Turkish side defensive at home in Europe. Both teams tactical in knockout scenarios with line moved toward under.,2-0,0,0,0,0,0,1,-159,400,330.0,3.5,125,-173.0,-0.5,-185,0.5,130,2025-11-24 20:00:00+00:00,2025-11-25 09:45:00-08:00,2025-11-25,claude
6,272227,2025-11-24T20:00:00.000Z,Man U vs Everton,Man U -0.5,-140,2,82,United at Old Trafford with 91% tickets backing them. Line moved from minus 150 to minus 140 despite public on United showing sharp support. Everton struggling badly.,2-1,1,0,0,0,0,0,-125,320,290.0,2.5,-141,110.0,-0.5,-140,0.5,-105,2025-11-24 20:00:00+00:00,2025-11-24 12:00:00-08:00,2025-11-24,claude
7,265759,2025-11-27T17:45:00.000Z,Porto vs Nice,Porto -1.5,110,2,80,Porto huge favorites at home with 99% of all bets on Porto shows complete consensus. Nice traveling to hostile Porto atmosphere in European knockout stage.,2-0,1,0,0,0,0,0,-239,625,375.0,2.5,-132,-100.0,-1.5,110,1.5,-160,2025-11-24 20:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,claude
8,265708,2025-11-26T17:45:00.000Z,Copenhagen vs Kairat Almaty,Copenhagen -1.5,-115,2,79,Copenhagen massive favorites hosting Kazakhstan side. 98% tickets and 97% money on Copenhagen with talent gap decisive in this matchup.,3-0,1,0,0,0,0,0,-295,760,425.0,3.5,122,-165.0,-1.5,-115,1.5,-120,2025-11-24 20:00:00+00:00,2025-11-26 09:45:00-08:00,2025-11-26,claude
9,265706,2025-11-25T20:00:00.000Z,Dortmund vs Villarreal,Dortmund -0.5,-135,1,76,Dortmund home favorite with 94% backing. Signal Iduna Park fortress in European competition. Villarreal struggling on road with line holding despite public.,2-1,1,0,0,0,0,0,-125,320,280.0,2.5,-149,115.0,-0.5,-135,0.5,-105,2025-11-24 20:00:00+00:00,2025-11-25 12:00:00-08:00,2025-11-25,claude
10,265905,2025-11-27T17:45:00.000Z,Feyenoord vs Celtic,Under 2.5,136,1,74,97% of money on under despite plus odds suggests sharp value. Both defensively organized in big European matches with tactical chess match expected.,1-1,0,0,0,0,0,1,-145,345,320.0,2.5,-177,136.0,-0.5,-160,0.5,115,2025-11-24 20:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,claude
11,265715,2025-11-26T20:00:00.000Z,Arsenal vs Bayern,Under 2.5,110,1,72,Big European clash typically tight with 97% tickets and 93% money on under. Both elite defenses with high stakes knockout atmosphere limiting scoring.,1-1,0,0,0,0,0,1,120,220,250.0,2.5,-139,110.0,-0.5,110,0.5,-155,2025-11-24 20:00:00+00:00,2025-11-26 12:00:00-08:00,2025-11-26,claude
1,265712,2025-11-26T20:00:00.000Z,Liverpool vs PSV,Liverpool -1.5,-155,3,91,Liverpool at Anfield hosting weak PSV with 91% tickets and 82% money on Liverpool despite line moving against public. Anfield fortress more reliable than neutral European venues.,3-0,1,0,0,0,0,0,-375,850,575.0,3.5,-144,112.0,-1.5,-155,1.5,110,2025-11-26 20:00:00+00:00,2025-11-26 12:00:00-08:00,2025-11-26,claude
2,265906,2025-11-27T17:45:00.000Z,Aston Villa vs Young Boys,Aston Villa -1.5,-166,3,89,Villa massive favorites with 100% consensus backing them. Young Boys extremely weak opposition from Switzerland. Most lopsided matchup on slate with clear talent gap.,3-0,1,0,0,0,0,0,-500,1100,600.0,3.5,-100,-124.0,-1.5,-166,1.5,130,2025-11-26 20:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,claude
3,265907,2025-11-27T20:00:00.000Z,Nottingham vs Malmo,Nottingham -1.5,-165,3,87,Nottingham huge favorites at home with 100% of tickets backing them against inferior Swedish side. Malmo traveling to England with clean line at minus 165.,3-0,1,0,0,0,0,0,-450,1200,550.0,3.5,130,-172.0,-1.5,-165,1.5,120,2025-11-26 20:00:00+00:00,2025-11-27 12:00:00-08:00,2025-11-27,claude
4,265708,2025-11-26T17:45:00.000Z,Copenhagen vs Kairat Almaty,Copenhagen -1.5,-120,2,85,Copenhagen dominant hosting Kazakhstan side with line moved from minus 115 to minus 120 showing sharp action. 95% tickets and 90% money on Copenhagen.,3-0,1,0,0,0,0,0,-325,900,450.0,2.5,-142,111.0,-1.5,-120,1.5,-115,2025-11-26 20:00:00+00:00,2025-11-26 09:45:00-08:00,2025-11-26,claude
5,265710,2025-11-26T20:00:00.000Z,PSG vs Tottenham,PSG -1.5,105,2,83,PSG home favorites vs injury depleted Spurs with 95% backing PSG. Plus odds on favorite spread offers value opportunity after line movement from 110 to 105.,2-0,1,0,0,0,0,0,-240,625,400.0,2.5,-170,131.0,-1.5,105,1.5,-145,2025-11-26 20:00:00+00:00,2025-11-26 12:00:00-08:00,2025-11-26,claude
6,265759,2025-11-27T17:45:00.000Z,Porto vs Nice,Porto -1.5,110,2,81,Porto massive home favorites with 99% consensus backing them. Nice traveling from France to Portugal. Plus odds on overwhelming favorite provides value.,2-0,1,0,0,0,0,0,-244,600,380.0,2.5,-130,101.0,-1.5,110,1.5,-160,2025-11-26 20:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,claude
7,265765,2025-11-27T20:00:00.000Z,Betis vs FC Utrecht,Betis -1.5,-110,2,79,Betis strong favorites at home with 100% tickets and 99% money backing them. Utrecht significant underdog traveling from Netherlands with clear quality gap.,2-0,1,0,0,0,0,0,-275,700,410.0,2.5,-150,120.0,-1.5,-110,1.5,-130,2025-11-26 20:00:00+00:00,2025-11-27 12:00:00-08:00,2025-11-27,claude
8,265910,2025-11-27T20:00:00.000Z,Bologna vs Red Bull,Bologna -1.5,105,1,76,Bologna home favorites in European competition with 98% tickets and 96% money on Bologna showing sharp consensus. Line stable showing confidence.,2-0,1,0,0,0,0,0,-250,650,375.0,2.5,-140,110.0,-1.5,105,1.5,-145,2025-11-26 20:00:00+00:00,2025-11-27 12:00:00-08:00,2025-11-27,claude
9,265905,2025-11-27T17:45:00.000Z,Feyenoord vs Celtic,Feyenoord -0.5,-152,1,74,Feyenoord home favorites with 95% backing and Celtic traveling to Rotterdam. Smaller spread more conservative strategy after recent upsets on larger spreads.,2-1,1,0,0,0,0,0,-138,320,320.0,2.5,-175,134.0,-0.5,-152,0.5,110,2025-11-26 20:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,claude
10,265715,2025-11-26T20:00:00.000Z,Arsenal vs Bayern,Under 2.5,110,1,72,Big Champions League clash with 96% money on under despite plus odds suggesting sharp value. Both elite defenses in high stakes environment limits goals.,1-1,0,0,0,0,0,1,110,250,250.0,2.5,-134,110.0,-0.5,100,0.5,-145,2025-11-26 20:00:00+00:00,2025-11-26 12:00:00-08:00,2025-11-26,claude
11,265818,2025-11-28T19:45:00.000Z,Como 1907 vs Sassuolo,Como 1907 -0.5,-175,1,70,Como strong home favorites with 97% tickets and 93% money backing them. Sassuolo struggling in domestic Serie B matchup with quality edge clear.,2-0,1,0,0,0,0,0,-156,450,285.0,2.5,-108,-119.0,-0.5,-175,0.5,120,2025-11-26 20:00:00+00:00,2025-11-28 11:45:00-08:00,2025-11-28,claude
